ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,CHKP,2022-03-08,0.549,1.0,2.696,0.759,91.796,3.438,3.321,0.592,0.527,-0.002,-0.082,-0.018,-0.041,0.089,-0.011,-0.057,-0.033,-0.047,-0.007,-0.041,3.559,0.077,1.056,0.029,2.08,2017-03-22,software_and_services
ADBE,CHKP,2022-03-08,0.529,1.0,2.563,0.027,105.041,3.438,3.321,0.598,0.444,-0.018,-0.016,-0.023,0.007,-0.049,0.034,0.026,0.042,0.042,0.033,-0.02,2.955,0.1,0.608,0.048,1.622,2017-03-22,software_and_services
ADBE,DSGX,2022-03-08,0.529,0.5,3.672,0.118,3.628,3.438,3.321,0.509,1.299,0.017,-0.053,-0.041,-0.062,0.048,-0.022,-0.028,0.013,-0.072,-0.015,0.014,3.297,0.07,1.774,0.06,2.059,2017-03-22,software_and_services
ADSK,CHKP,2022-03-08,0.51,0.833,2.993,0.069,100.894,3.438,3.321,0.669,0.341,-0.03,0.017,0.026,0.006,0.004,0.004,0.0,-0.02,0.009,0.017,-0.018,3.374,0.105,0.82,0.052,1.909,2017-03-22,software_and_services
ADSK,DSGX,2022-03-08,0.569,0.0,3.321,0.232,1.69,3.438,3.321,0.823,2.286,0.016,-0.004,0.025,-0.002,0.013,-0.024,-0.026,0.049,-0.045,-0.03,0.017,3.041,0.11,1.552,0.083,1.992,2017-03-22,software_and_services
ADSK,SPSC,2022-03-08,0.745,0.0,2.904,0.496,-28.648,3.438,3.321,0.769,2.143,-0.006,0.018,0.016,0.002,-0.021,0.033,0.035,-0.111,0.041,0.086,-0.0,2.906,0.009,2.796,0.067,2.091,2017-03-22,software_and_services
APPS,CHKP,2022-03-08,0.765,1.0,2.51,0.113,112.959,3.438,3.321,0.499,0.259,-0.023,-0.003,0.014,0.024,-0.102,0.03,0.073,0.006,0.08,0.029,-0.02,2.884,0.108,0.517,0.038,1.806,2017-03-22,software_and_services
BB,CTSH,2022-03-08,0.745,0.333,2.532,2.123,52.444,3.438,3.321,0.973,1.029,0.01,0.016,-0.026,0.008,0.037,-0.012,-0.029,0.01,-0.021,-0.06,0.017,2.325,0.103,1.313,0.128,1.017,2017-03-22,software_and_services
CHKP,LPSN,2022-03-08,0.686,0.167,-2.776,0.72,-39.82,3.438,3.321,0.016,-1.571,-0.027,-0.003,-0.006,0.067,0.217,-0.039,-0.125,0.014,-0.045,-0.043,-0.006,-2.835,0.059,-2.209,-0.014,-2.91,2017-03-22,software_and_services
CHKP,RAMP,2022-03-08,0.882,0.333,-2.856,0.642,-25.405,3.438,3.321,0.205,-1.087,-0.001,0.013,-0.051,0.018,-0.016,0.029,-0.013,-0.035,0.029,0.019,-0.006,-2.946,0.008,-2.746,-0.045,-3.498,2017-03-22,software_and_services
