ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,AMEH,2017-02-14,0.51,3.088,0.032,3.009,3.811,0.649,1.151,0.034,-0.003,0.007,0.017,-0.009,0.009,0.006,0.081,0.011,0.068,0.018,2.924,-0.005,3.133,-0.015,3.224,2012-02-28,health_care_equipment_and_services
ABC,CUTR,2017-02-14,0.745,4.092,0.099,4.637,3.811,0.578,0.993,-0.003,0.029,0.01,0.027,-0.004,-0.002,0.022,0.002,0.004,0.029,-0.004,4.153,0.019,3.814,0.015,3.877,2012-02-28,health_care_equipment_and_services
ABMD,AMEH,2017-02-14,0.588,2.908,0.008,4.945,3.811,0.719,0.832,0.026,0.065,-0.04,-0.005,-0.004,-0.003,-0.006,-0.015,-0.012,0.003,0.038,2.617,0.013,2.806,0.005,2.872,2012-02-28,health_care_equipment_and_services
ABMD,USPH,2017-02-14,0.824,3.186,0.285,25.005,3.811,0.556,1.241,0.013,-0.028,0.012,0.029,-0.055,0.015,0.066,-0.055,0.018,0.007,0.072,1.517,0.119,0.446,0.172,-0.789,2012-02-28,health_care_equipment_and_services
ABT,ACHC,2017-02-14,0.706,-2.759,2.848,-51.136,3.811,0.281,-1.279,0.042,0.052,0.055,0.085,0.069,-0.017,-0.044,-0.037,0.035,0.007,-0.011,-2.967,0.019,-2.412,0.016,-2.457,2012-02-28,health_care_equipment_and_services
ABT,CUTR,2017-02-14,0.745,3.715,0.339,-0.418,3.811,0.458,0.624,0.058,-0.091,-0.051,-0.015,-0.003,-0.046,0.047,0.012,-0.023,-0.021,0.015,3.471,0.025,3.299,0.019,3.408,2012-02-28,health_care_equipment_and_services
ACHC,AMEH,2017-02-14,0.588,3.378,0.023,4.242,3.811,0.719,1.513,0.003,-0.012,0.007,-0.028,0.03,-0.065,-0.044,0.037,-0.038,-0.054,0.031,3.138,0.01,3.3,-0.007,3.431,2012-02-28,health_care_equipment_and_services
ACHC,ANTM,2017-02-14,0.549,3.038,0.74,79.572,3.811,0.783,2.251,0.082,0.012,-0.075,-0.003,0.04,-0.084,-0.062,0.04,-0.027,-0.036,-0.022,3.322,-0.011,3.18,-0.08,4.05,2012-02-28,health_care_equipment_and_services
ACHC,CUTR,2017-02-14,0.765,3.891,0.027,10.879,3.811,0.924,0.269,0.037,0.029,-0.036,-0.006,-0.024,0.001,0.07,-0.068,0.01,0.05,0.007,3.827,0.044,3.472,0.029,3.615,2012-02-28,health_care_equipment_and_services
AMED,AMEH,2017-02-14,0.549,2.885,0.027,4.585,3.811,0.785,0.843,-0.022,0.01,0.004,0.005,0.004,0.008,0.023,-0.054,0.039,0.046,0.032,2.626,0.017,2.752,0.016,2.753,2012-02-28,health_care_equipment_and_services
AMED,USPH,2017-02-14,0.765,2.63,0.768,19.088,3.811,0.705,1.604,0.065,0.048,0.067,0.067,0.087,-0.037,-0.108,0.034,-0.019,0.007,0.048,1.681,0.117,0.323,0.185,-1.022,2012-02-28,health_care_equipment_and_services
