ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ENSG,2018-11-12,0.569,3.18,0.272,0.862,5.024,0.698,0.315,0.046,0.001,-0.055,-0.003,0.011,-0.047,0.015,0.051,0.007,-0.024,-0.025,3.458,0.012,3.045,-0.076,4.018,2013-11-26,health_care_equipment_and_services
ABMD,AMED,2018-11-12,0.882,2.954,0.176,26.255,5.024,0.221,2.288,0.011,0.007,0.018,0.038,0.003,-0.043,-0.017,-0.031,0.024,0.034,-0.088,4.41,-0.056,3.884,-0.102,4.638,2013-11-26,health_care_equipment_and_services
ABMD,FMS,2018-11-12,0.725,-3.018,0.027,37.911,5.024,0.367,-1.333,0.044,0.037,-0.065,0.015,-0.029,-0.013,0.037,-0.023,-0.054,0.018,-0.083,-4.21,-0.096,-4.389,-0.036,-3.536,2013-11-26,health_care_equipment_and_services
ABMD,STE,2018-11-12,0.745,3.514,0.135,53.31,5.024,0.678,1.399,0.001,-0.024,-0.003,-0.044,-0.004,-0.044,-0.018,-0.057,-0.104,0.028,0.016,2.993,0.049,1.877,0.008,3.251,2013-11-26,health_care_equipment_and_services
ABT,ENSG,2018-11-12,0.569,2.815,0.519,-1.55,5.024,0.005,1.752,0.041,0.004,0.025,-0.035,0.043,-0.068,-0.051,-0.072,-0.139,-0.087,0.014,2.483,0.052,1.591,-0.03,3.515,2013-11-26,health_care_equipment_and_services
ADUS,NEOG,2018-11-12,0.667,-3.805,0.447,10.695,5.024,0.299,-1.826,0.002,0.016,-0.001,0.006,-0.017,-0.078,0.011,0.053,0.01,-0.029,-0.016,-4.14,0.029,-3.191,0.033,-3.114,2013-11-26,health_care_equipment_and_services
ALGN,CNC,2018-11-12,0.647,5.643,0.129,20.943,5.024,0.318,2.918,0.021,0.019,-0.029,0.017,-0.026,0.004,-0.007,0.075,0.087,0.048,0.024,4.974,0.035,4.687,0.094,3.045,2013-11-26,health_care_equipment_and_services
ALGN,FMS,2018-11-12,0.588,-2.8,0.035,36.963,5.024,0.374,-0.653,-0.017,-0.008,-0.026,0.025,0.019,-0.028,-0.014,0.011,0.028,0.015,-0.097,-4.462,-0.089,-4.328,-0.051,-3.682,2013-11-26,health_care_equipment_and_services
ALGN,HUM,2018-11-12,0.647,5.222,0.497,139.037,5.024,0.046,3.429,-0.012,-0.001,0.01,0.003,-0.034,-0.021,-0.005,0.043,-0.024,-0.018,0.056,3.678,0.083,2.934,0.117,1.991,2013-11-26,health_care_equipment_and_services
ALGN,ISRG,2018-11-12,0.941,5.771,0.381,41.036,5.024,0.545,4.097,0.03,-0.009,-0.059,-0.03,0.066,-0.018,-0.056,-0.016,-0.007,0.003,-0.011,6.133,-0.049,7.376,0.008,5.502,2013-11-26,health_care_equipment_and_services
ALGN,MLAB,2018-11-12,0.588,3.236,0.279,86.623,5.024,0.023,0.772,0.009,-0.026,0.071,-0.017,-0.001,-0.047,0.007,-0.041,-0.05,0.014,-0.047,4.031,-0.087,4.706,-0.09,4.755,2013-11-26,health_care_equipment_and_services
