ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,CNC,2020-05-05,0.588,2.539,0.069,38.032,4.86,0.7013748,1.1216102,0.091,1.455,0.09,1.476,0.172,0.497,2015-05-19,health_care_equipment_and_services
ABMD,QDEL,2020-05-05,0.588,4.839,0.041,47.959,4.86,0.6590875,4.7231293,-0.092,5.611,-0.612,9.992,-1.024,13.464,2015-05-19,health_care_equipment_and_services
ABT,CNMD,2020-05-05,0.569,-3.388,1.177,-6.301,4.86,0.66101986,-2.1096325,0.088,-1.893,0.032,-2.838,0.04,-2.704,2015-05-19,health_care_equipment_and_services
ABT,STE,2020-05-05,0.667,-2.914,1.842,-8.971,4.86,0.24085708,-0.40656832,0.089,1.252,0.04,-1.042,0.011,-2.407,2015-05-19,health_care_equipment_and_services
ADUS,CNMD,2020-05-05,0.667,-3.621,0.862,18.216,4.86,0.75374275,-1.2837493,0.008,-3.485,0.028,-3.111,0.058,-2.579,2015-05-19,health_care_equipment_and_services
ADUS,HCA,2020-05-05,0.863,-2.912,1.02,47.965,4.86,0.34061334,-1.0481199,-0.05,-3.768,-0.045,-3.697,0.068,-1.734,2015-05-19,health_care_equipment_and_services
ADUS,USPH,2020-05-05,0.706,-3.991,1.029,31.091,4.86,0.53144926,-2.6339555,-0.016,-4.192,0.05,-3.383,0.029,-3.634,2015-05-19,health_care_equipment_and_services
ALGN,HUM,2020-05-05,0.588,3.007,0.255,217.51,4.86,0.7332589,1.6395315,0.012,2.867,0.014,2.841,0.029,2.655,2015-05-19,health_care_equipment_and_services
ALGN,QDEL,2020-05-05,0.824,5.096,0.096,34.516,4.86,0.7717293,4.5745068,-0.067,5.729,-0.542,10.23,-0.929,13.901,2015-05-19,health_care_equipment_and_services
AMED,DXCM,2020-05-05,0.647,6.368,0.364,-6.643,4.86,0.47563526,3.3276546,0.027,5.544,-0.024,7.09,-0.0,6.376,2015-05-19,health_care_equipment_and_services
AMED,UHS,2020-05-05,0.51,-2.66,0.164,104.518,4.86,0.59070665,-1.1339704,0.01,-2.557,-0.092,-3.635,-0.03,-2.982,2015-05-19,health_care_equipment_and_services
AMEH,HUM,2020-05-05,0.784,2.818,3.462,223.906,4.86,0.8305181,1.0256283,0.001,2.808,-0.021,3.067,-0.008,2.914,2015-05-19,health_care_equipment_and_services
AMEH,QDEL,2020-05-05,0.784,5.035,1.457,34.412,4.86,0.88022506,4.2734375,-0.074,5.761,-0.566,10.575,-0.95,14.332,2015-05-19,health_care_equipment_and_services
AMN,BDX,2020-05-05,0.843,2.812,1.666,129.993,4.86,0.78992474,0.75611985,0.065,1.58,0.035,2.137,-0.003,2.87,2015-05-19,health_care_equipment_and_services
AMN,HUM,2020-05-05,0.51,4.403,2.922,123.936,4.86,0.5756599,0.8869337,-0.004,4.47,-0.02,4.754,0.055,3.461,2015-05-19,health_care_equipment_and_services
AMN,PODD,2020-05-05,0.51,3.734,3.02,-58.073,4.86,0.5334358,2.4036374,0.105,2.734,-0.002,3.754,0.094,2.831,2015-05-19,health_care_equipment_and_services
AMN,QDEL,2020-05-05,0.588,6.503,1.172,-4.604,4.86,0.39020866,0.08323542,-0.069,7.406,-0.487,12.87,-0.747,16.276,2015-05-19,health_care_equipment_and_services
ATRC,NXGN,2020-05-05,0.686,-2.914,0.122,12.805,4.86,0.10174662,-2.101052,0.051,-2.641,0.049,-2.653,0.302,-1.306,2015-05-19,health_care_equipment_and_services
ATRC,PINC,2020-05-05,0.784,-2.651,0.299,25.664,4.86,0.47837847,-0.835933,0.044,-2.107,0.036,-2.2,0.102,-1.384,2015-05-19,health_care_equipment_and_services
BDX,QDEL,2020-05-05,0.725,5.422,0.598,-72.824,4.86,0.27750105,0.15355955,-0.09,7.591,-0.346,13.778,-0.499,17.485,2015-05-19,health_care_equipment_and_services
CHE,CNMD,2020-05-05,0.843,-2.944,0.203,7.145,4.86,0.41716966,-1.8330979,0.027,-2.487,-0.037,-3.552,-0.003,-2.994,2015-05-19,health_care_equipment_and_services
CHE,PODD,2020-05-05,0.784,3.245,0.519,-60.215,4.86,0.0011646543,0.888258,0.101,0.005,0.059,1.35,0.084,0.56,2015-05-19,health_care_equipment_and_services
